tick,spread,pb2_mid,nav,SMA_10,SMA_20,SMA_50,SMA_100
452,58.5,30646.5,30588.0,56.3,58.125,66.9,70.035
453,61.0,30646.0,30585.0,56.6,57.8,66.59,69.925
454,59.5,30645.5,30586.0,56.65,57.75,66.26,69.835
455,55.5,30642.5,30587.0,56.9,57.45,65.79,69.725
456,57.0,30644.0,30587.0,57.1,57.4,65.4,69.62
457,54.5,30643.5,30589.0,57.0,57.075,64.89,69.525
458,54.0,30640.0,30586.0,56.9,56.9,64.33,69.42
459,55.5,30643.5,30588.0,57.05,56.7,63.88,69.32
460,54.5,30645.5,30591.0,56.65,56.45,63.47,69.19
461,50.5,30642.5,30592.0,56.05,56.1,62.96,68.985
462,52.5,30644.5,30592.0,55.45,55.875,62.51,68.81
463,53.0,30647.0,30594.0,54.65,55.625,61.99,68.655
464,52.0,30644.0,30592.0,53.9,55.275,61.48,68.48
465,49.0,30640.0,30591.0,53.25,55.075,60.99,68.27
466,52.5,30648.5,30596.0,52.8,54.95,60.57,68.115
467,51.5,30651.5,30600.0,52.5,54.75,60.13,67.945
468,52.0,30654.0,30602.0,52.3,54.6,59.71,67.77
469,52.5,30653.5,30601.0,52.0,54.525,59.35,67.605
470,51.5,30652.5,30601.0,51.7,54.175,58.99,67.405
471,49.5,30651.5,30602.0,51.6,53.825,58.59,67.175
472,51.0,30655.0,30604.0,51.45,53.45,58.22,66.97
473,52.0,30650.0,30598.0,51.35,53.0,57.88,66.785
474,50.0,30652.0,30602.0,51.15,52.525,57.48,66.575
475,52.0,30654.0,30602.0,51.45,52.35,57.17,66.395
476,51.5,30653.5,30602.0,51.35,52.075,56.83,66.205
477,51.5,30652.5,30601.0,51.35,51.925,56.48,66.0
478,53.5,30653.5,30600.0,51.5,51.9,56.17,65.8
479,53.5,30653.5,30600.0,51.6,51.8,55.93,65.62
480,52.5,30649.5,30597.0,51.7,51.7,55.64,65.425
481,51.5,30649.5,30598.0,51.9,51.75,55.34,65.245
482,53.0,30649.0,30596.0,52.1,51.775,55.05,65.03
483,54.0,30650.0,30596.0,52.3,51.825,54.78,64.825
484,52.5,30647.5,30595.0,52.55,51.85,54.62,64.6
485,52.0,30647.0,30595.0,52.55,52.0,54.43,64.355
486,53.5,30648.5,30595.0,52.75,52.05,54.34,64.12
487,54.5,30649.5,30595.0,53.05,52.2,54.21,63.87
488,56.5,30648.5,30592.0,53.35,52.425,54.19,63.6
489,57.5,30650.5,30593.0,53.75,52.675,54.15,63.405
490,60.0,30656.0,30596.0,54.5,53.1,54.16,63.19
491,59.0,30655.0,30596.0,55.25,53.575,54.19,62.97
492,59.5,30656.5,30597.0,55.9,54.0,54.24,62.77
493,61.5,30657.5,30596.0,56.65,54.475,54.31,62.63
494,61.0,30654.0,30593.0,57.5,55.025,54.35,62.46
495,62.0,30657.0,30595.0,58.5,55.525,54.53,62.245
496,57.5,30652.5,30595.0,58.9,55.825,54.58,62.04
497,58.0,30647.0,30589.0,59.25,56.15,54.63,61.84
498,57.5,30661.5,30604.0,59.35,56.35,54.68,61.655
499,57.5,30663.5,30606.0,59.35,56.55,54.75,61.475
500,57.0,30663.0,30606.0,59.05,56.775,54.72,61.25
501,61.5,30663.5,30602.0,59.3,57.275,54.82,61.065
502,59.5,30663.5,30604.0,59.3,57.6,54.84,60.87
503,59.0,30660.0,30601.0,59.05,57.85,54.8,60.695
504,58.0,30664.0,30606.0,58.75,58.125,54.77,60.515
505,55.0,30662.0,30607.0,58.05,58.275,54.76,60.275
506,58.0,30662.0,30604.0,58.1,58.5,54.78,60.09
507,56.5,30661.5,30605.0,57.95,58.6,54.82,59.855
508,55.5,30661.5,30606.0,57.75,58.55,54.85,59.59
509,56.0,30662.0,30606.0,57.6,58.475,54.86,59.37
510,56.5,30663.5,30607.0,57.55,58.3,54.9,59.185
511,57.5,30665.5,30608.0,57.15,58.225,55.04,59.0
512,56.5,30665.5,30609.0,56.85,58.075,55.12,58.815
513,50.5,30657.5,30607.0,56.0,57.525,55.07,58.53
514,52.5,30659.5,30607.0,55.45,57.1,55.08,58.28
515,50.0,30658.0,30608.0,54.95,56.5,55.1,58.045
516,49.0,30655.0,30606.0,54.05,56.075,55.03,57.8
517,47.0,30651.0,30604.0,53.1,55.525,54.94,57.535
518,47.0,30649.0,30602.0,52.25,55.0,54.84,57.275
519,47.5,30648.5,30601.0,51.4,54.5,54.74,57.045
520,44.0,30646.0,30602.0,50.15,53.85,54.59,56.79
521,43.0,30645.0,30602.0,48.7,52.925,54.46,56.525
522,42.0,30646.0,30604.0,47.25,52.05,54.28,56.25
523,44.5,30648.5,30604.0,46.65,51.325,54.13,56.005
524,45.0,30647.0,30602.0,45.9,50.675,54.03,55.755
525,45.5,30647.5,30602.0,45.45,50.2,53.9,55.535
526,47.5,30647.5,30600.0,45.3,49.675,53.82,55.325
527,51.5,30649.5,30598.0,45.75,49.425,53.82,55.15
528,49.5,30649.5,30600.0,46.0,49.125,53.74,54.955
529,51.5,30651.5,30600.0,46.4,48.9,53.7,54.815
530,50.0,30648.0,30598.0,47.0,48.575,53.65,54.645
531,53.5,30648.5,30595.0,48.05,48.375,53.69,54.515
532,51.5,30643.5,30592.0,49.0,48.125,53.66,54.355
533,46.0,30639.0,30593.0,49.15,47.9,53.5,54.14
534,45.5,30639.5,30594.0,49.2,47.55,53.36,53.99
535,47.0,30639.0,30592.0,49.35,47.4,53.26,53.845
536,48.5,30640.5,30592.0,49.45,47.375,53.16,53.75
537,47.0,30639.0,30592.0,49.0,47.375,53.01,53.61
538,49.5,30643.5,30594.0,49.0,47.5,52.87,53.53
539,51.0,30643.0,30592.0,48.95,47.675,52.74,53.445
540,51.5,30643.5,30592.0,49.1,48.05,52.57,53.365
541,48.5,30638.5,30590.0,48.6,48.325,52.36,53.275
542,48.5,30638.5,30590.0,48.3,48.65,52.14,53.19
543,49.0,30641.0,30592.0,48.6,48.875,51.89,53.1
544,51.0,30645.0,30594.0,49.15,49.175,51.69,53.02
545,53.0,30649.0,30596.0,49.75,49.55,51.51,53.02
546,50.5,30646.5,30596.0,49.95,49.7,51.37,52.975
547,49.0,30644.0,30595.0,50.15,49.575,51.19,52.91
548,52.5,30646.5,30594.0,50.45,49.725,51.09,52.885
549,50.0,30644.0,30594.0,50.35,49.65,50.94,52.845
550,53.5,30647.5,30594.0,50.55,49.825,50.87,52.795
551,51.0,30647.0,30596.0,50.8,49.7,50.66,52.74
552,54.5,30650.5,30596.0,51.4,49.85,50.56,52.7
553,55.0,30649.0,30594.0,52.0,50.3,50.48,52.64
554,57.0,30651.0,30594.0,52.6,50.875,50.46,52.615
555,57.5,30655.5,30598.0,53.05,51.4,50.51,52.635
556,57.0,30658.0,30601.0,53.7,51.825,50.49,52.635
557,58.0,30660.0,30602.0,54.6,52.375,50.52,52.67
558,61.0,30661.0,30600.0,55.45,52.95,50.63,52.74
559,63.0,30663.0,30600.0,56.75,53.55,50.77,52.815
560,58.5,30658.5,30600.0,57.25,53.9,50.81,52.855
561,61.5,30661.5,30600.0,58.3,54.55,50.89,52.965
562,60.5,30660.5,30600.0,58.9,55.15,50.97,53.045
563,57.5,30653.5,30596.0,59.15,55.575,51.11,53.09
564,60.5,30658.5,30598.0,59.5,56.05,51.27,53.175
565,57.5,30652.5,30595.0,59.5,56.275,51.42,53.26
566,56.5,30651.5,30595.0,59.45,56.575,51.57,53.3
567,56.0,30652.0,30596.0,59.25,56.925,51.75,53.345
568,53.5,30650.5,30597.0,58.5,56.975,51.88,53.36
569,54.5,30652.5,30598.0,57.65,57.2,52.02,53.38
570,51.5,30651.5,30600.0,56.95,57.1,52.17,53.38
571,48.5,30648.5,30600.0,55.65,56.975,52.28,53.37
572,49.5,30649.5,30600.0,54.55,56.725,52.43,53.355
573,48.5,30648.5,30600.0,53.65,56.4,52.51,53.32
574,50.5,30646.5,30596.0,52.65,56.075,52.62,53.325
575,52.0,30650.0,30598.0,52.1,55.8,52.75,53.325
576,48.5,30646.5,30598.0,51.3,55.375,52.77,53.295
577,49.0,30647.0,30598.0,50.6,54.925,52.72,53.27
578,46.0,30645.0,30599.0,49.85,54.175,52.65,53.195
579,46.0,30648.0,30602.0,49.0,53.325,52.54,53.12
580,44.5,30648.5,30604.0,48.3,52.625,52.43,53.04
581,45.5,30649.5,30604.0,48.0,51.825,52.27,52.98
582,43.0,30648.0,30605.0,47.35,50.95,52.1,52.88
583,46.5,30646.5,30600.0,47.15,50.4,52.11,52.805
584,44.0,30648.0,30604.0,46.5,49.575,52.08,52.72
585,45.0,30649.0,30604.0,45.8,48.95,52.04,52.65
586,44.5,30646.5,30602.0,45.4,48.35,51.96,52.56
587,45.0,30647.0,30602.0,45.0,47.8,51.92,52.465
588,44.5,30646.5,30602.0,44.85,47.35,51.82,52.345
589,47.0,30652.0,30605.0,44.95,46.975,51.74,52.24
590,48.5,30653.5,30605.0,45.35,46.825,51.68,52.125
591,48.5,30652.5,30604.0,45.65,46.825,51.68,52.02
592,44.5,30648.5,30604.0,45.8,46.575,51.6,51.87
593,48.5,30653.5,30605.0,46.0,46.575,51.59,51.74
594,47.5,30655.5,30608.0,46.35,46.425,51.52,51.605
595,46.0,30650.0,30604.0,46.45,46.125,51.38,51.445
596,42.0,30650.0,30608.0,46.2,45.8,51.21,51.29
597,41.0,30649.0,30608.0,45.8,45.4,51.05,51.12
598,41.5,30649.5,30608.0,45.5,45.175,50.83,50.96
599,45.0,30654.0,30609.0,45.3,45.125,50.73,50.835
600,44.5,30651.5,30607.0,44.9,45.125,50.55,50.71
601,44.5,30652.5,30608.0,44.5,45.075,50.42,50.54
602,43.5,30652.5,30609.0,44.4,45.1,50.2,50.38
603,42.0,30650.0,30608.0,43.75,44.875,49.94,50.21
604,38.5,30647.5,30609.0,42.85,44.6,49.57,50.015
605,38.0,30650.0,30612.0,42.05,44.25,49.18,49.845
606,38.0,30650.0,30612.0,41.65,43.925,48.8,49.645
607,38.0,30650.0,30612.0,41.35,43.575,48.4,49.46
608,37.0,30649.0,30612.0,40.9,43.2,47.92,49.275
609,36.0,30646.0,30610.0,40.0,42.65,47.38,49.075
610,38.0,30648.0,30610.0,39.35,42.125,46.97,48.89
611,39.5,30650.5,30611.0,38.85,41.675,46.53,48.71
612,38.0,30650.0,30612.0,38.3,41.35,46.08,48.525
613,36.0,30648.0,30612.0,37.7,40.725,45.65,48.38
614,37.5,30656.5,30619.0,37.6,40.225,45.19,48.23
615,36.0,30660.0,30624.0,37.4,39.725,44.76,48.09
616,37.0,30661.0,30624.0,37.3,39.475,44.37,47.97
617,37.5,30661.5,30624.0,37.25,39.3,44.0,47.875
618,39.0,30660.0,30621.0,37.45,39.175,43.71,47.795
619,35.0,30660.0,30625.0,37.35,38.675,43.32,47.67
620,35.0,30661.0,30626.0,37.05,38.2,42.99,47.58
621,36.0,30662.0,30626.0,36.7,37.775,42.74,47.51
622,36.0,30664.0,30628.0,36.5,37.4,42.47,47.45
623,37.0,30670.0,30633.0,36.6,37.15,42.24,47.375
624,33.0,30665.0,30632.0,36.15,36.875,41.89,47.255
625,34.0,30668.0,30634.0,35.95,36.675,41.53,47.14
626,34.0,30669.0,30635.0,35.65,36.475,41.24,47.005
627,35.0,30672.0,30637.0,35.4,36.325,40.96,46.84
628,35.5,30673.5,30638.0,35.05,36.25,40.75,46.7
629,35.5,30677.5,30642.0,35.1,36.225,40.54,46.54
630,35.5,30682.5,30647.0,35.15,36.1,40.36,46.395
631,38.0,30684.0,30646.0,35.35,36.025,40.21,46.24
632,40.5,30684.5,30644.0,35.8,36.15,40.16,46.13
633,39.0,30681.0,30642.0,36.0,36.3,40.01,46.06
634,39.5,30681.5,30642.0,36.65,36.4,39.92,46.0
635,37.5,30681.5,30644.0,37.0,36.475,39.77,45.905
636,38.0,30684.0,30646.0,37.4,36.525,39.64,45.8
637,39.0,30685.0,30646.0,37.8,36.6,39.52,45.72
638,39.0,30682.0,30643.0,38.15,36.6,39.41,45.615
639,39.0,30684.0,30645.0,38.5,36.8,39.25,45.495
640,39.0,30687.0,30648.0,38.85,37.0,39.06,45.37
641,40.5,30690.5,30650.0,39.1,37.225,38.9,45.29
642,38.5,30689.5,30651.0,38.9,37.35,38.78,45.19
643,37.5,30691.5,30654.0,38.75,37.375,38.56,45.075
644,40.5,30693.5,30653.0,38.85,37.75,38.42,44.97
645,39.5,30691.5,30652.0,39.05,38.025,38.29,44.835
646,40.5,30690.5,30650.0,39.3,38.35,38.26,44.735
647,39.5,30692.5,30653.0,39.35,38.575,38.23,44.64
648,43.0,30695.0,30652.0,39.75,38.95,38.26,44.545
649,40.0,30692.0,30652.0,39.85,39.175,38.16,44.445
650,41.5,30692.5,30651.0,40.1,39.475,38.1,44.325
651,37.5,30688.5,30651.0,39.8,39.45,37.96,44.19
652,37.5,30687.5,30650.0,39.7,39.3,37.84,44.02
653,38.0,30687.0,30649.0,39.75,39.25,37.76,43.85
654,42.5,30689.5,30647.0,39.95,39.4,37.84,43.705
655,39.5,30687.5,30648.0,39.95,39.5,37.87,43.525
656,40.5,30689.5,30649.0,39.95,39.625,37.92,43.36
657,44.0,30690.0,30646.0,40.4,39.875,38.04,43.22
658,42.5,30690.5,30648.0,40.35,40.05,38.15,43.035
659,41.5,30687.5,30646.0,40.5,40.175,38.26,42.82
660,42.5,30686.5,30644.0,40.6,40.35,38.35,42.66
661,41.5,30687.5,30646.0,41.0,40.4,38.39,42.46
662,39.5,30685.5,30646.0,41.2,40.45,38.42,42.25
663,39.0,30686.0,30647.0,41.3,40.525,38.48,42.065
664,35.5,30683.5,30648.0,40.6,40.275,38.44,41.815
665,39.0,30682.0,30643.0,40.55,40.25,38.5,41.63
666,41.5,30685.5,30644.0,40.65,40.3,38.59,41.48
667,44.0,30687.0,30643.0,40.65,40.525,38.72,41.36
668,46.5,30689.5,30643.0,41.05,40.7,38.87,41.29
669,42.5,30686.5,30644.0,41.15,40.825,39.02,41.17
670,41.0,30685.0,30644.0,41.0,40.8,39.14,41.065
671,42.0,30687.0,30645.0,41.05,41.025,39.26,41.0
672,46.0,30690.0,30644.0,41.7,41.45,39.46,40.965
673,44.5,30690.5,30646.0,42.25,41.775,39.61,40.925
674,42.5,30687.5,30645.0,42.95,41.775,39.8,40.845
675,43.5,30682.5,30639.0,43.4,41.975,39.99,40.76
676,42.0,30684.0,30642.0,43.45,42.05,40.15,40.695
677,43.0,30686.0,30643.0,43.35,42.0,40.31,40.635
678,40.5,30684.5,30644.0,42.75,41.9,40.41,40.58
679,40.5,30686.5,30646.0,42.55,41.85,40.51,40.525
680,39.5,30685.5,30646.0,42.4,41.7,40.59,40.475
681,42.5,30691.5,30649.0,42.45,41.75,40.68,40.445
682,44.5,30692.5,30648.0,42.3,42.0,40.76,40.46
683,43.5,30695.5,30652.0,42.2,42.225,40.85,40.43
684,42.5,30694.5,30652.0,42.2,42.575,40.91,40.415
685,44.5,30693.5,30649.0,42.3,42.85,41.05,40.41
686,45.0,30696.0,30651.0,42.6,43.025,41.19,40.415
687,45.0,30696.0,30651.0,42.8,43.075,41.31,40.415
688,47.0,30699.0,30652.0,43.45,43.1,41.47,40.44
689,47.0,30699.0,30652.0,44.1,43.325,41.63,40.44
690,50.5,30702.5,30652.0,45.2,43.8,41.86,40.46
691,52.5,30707.5,30655.0,46.2,44.325,42.1,40.5
692,50.5,30707.5,30657.0,46.8,44.55,42.34,40.56
693,48.5,30703.5,30655.0,47.3,44.75,42.56,40.56
694,44.5,30699.5,30655.0,47.5,44.85,42.64,40.53
695,43.5,30699.5,30656.0,47.4,44.85,42.72,40.505
696,46.0,30701.0,30655.0,47.5,45.05,42.83,40.545
697,47.0,30701.0,30654.0,47.7,45.25,42.98,40.605
698,44.0,30699.0,30655.0,47.4,45.425,43.0,40.63
699,43.5,30697.5,30654.0,47.05,45.575,43.07,40.615
700,42.5,30696.5,30654.0,46.25,45.725,43.09,40.595
701,40.0,30692.0,30652.0,45.0,45.6,43.14,40.55
702,42.5,30694.5,30652.0,44.2,45.5,43.24,40.54
703,43.5,30696.5,30653.0,43.7,45.5,43.35,40.555
704,42.5,30700.5,30658.0,43.5,45.5,43.35,40.595
705,49.0,30704.0,30655.0,44.05,45.725,43.54,40.705
706,47.0,30705.0,30658.0,44.15,45.825,43.67,40.795
707,46.0,30704.0,30658.0,44.05,45.875,43.71,40.875
708,49.0,30705.0,30656.0,44.55,45.975,43.84,40.995
709,47.0,30704.0,30657.0,44.9,45.975,43.95,41.105
710,46.0,30702.0,30656.0,45.25,45.75,44.02,41.185
711,44.5,30702.5,30658.0,45.7,45.35,44.08,41.235
712,44.5,30702.5,30658.0,45.9,45.05,44.18,41.3
713,44.5,30702.5,30658.0,46.0,44.85,44.29,41.385
714,43.5,30701.5,30658.0,46.1,44.8,44.45,41.445
715,41.5,30703.5,30662.0,45.35,44.7,44.5,41.5
716,46.5,30709.5,30663.0,45.3,44.725,44.6,41.595
717,44.5,30708.5,30664.0,45.15,44.6,44.61,41.665
718,44.5,30710.5,30666.0,44.7,44.625,44.57,41.72
719,44.5,30709.5,30665.0,44.45,44.675,44.61,41.815
720,43.5,30707.5,30664.0,44.2,44.725,44.66,41.9
721,42.5,30706.5,30664.0,44.0,44.85,44.67,41.965
722,40.0,30704.0,30664.0,43.55,44.725,44.55,42.005
723,41.0,30703.0,30662.0,43.2,44.6,44.48,42.045
724,40.0,30699.0,30659.0,42.85,44.475,44.43,42.115
725,36.5,30699.5,30663.0,42.35,43.85,44.29,42.14
726,40.0,30704.0,30664.0,41.7,43.5,44.25,42.2
727,42.5,30702.5,30660.0,41.5,43.325,44.24,42.275
728,44.0,30704.0,30660.0,41.45,43.075,44.31,42.36
729,48.0,30708.0,30660.0,41.8,43.125,44.46,42.485
730,45.5,30709.5,30664.0,42.0,43.1,44.58,42.585
731,46.0,30708.0,30662.0,42.35,43.175,44.65,42.665
732,46.5,30707.5,30661.0,43.0,43.275,44.69,42.725
733,47.0,30711.0,30664.0,43.6,43.4,44.76,42.805
734,49.0,30706.0,30657.0,44.5,43.675,44.89,42.9
735,49.5,30714.5,30665.0,45.8,44.075,44.99,43.02
736,48.0,30714.0,30666.0,46.6,44.15,45.05,43.12
737,49.0,30716.0,30667.0,47.25,44.375,45.13,43.22
738,52.0,30719.0,30667.0,48.05,44.75,45.23,43.35
739,50.0,30718.0,30668.0,48.25,45.025,45.29,43.46
740,51.0,30719.0,30668.0,48.8,45.4,45.3,43.58
741,51.0,30719.0,30668.0,49.3,45.825,45.27,43.685
742,50.5,30717.5,30667.0,49.7,46.35,45.27,43.805
743,50.5,30718.5,30668.0,50.05,46.825,45.31,43.935
744,54.0,30720.0,30666.0,50.55,47.525,45.5,44.07
745,56.0,30724.0,30668.0,51.2,48.5,45.75,44.235
746,56.0,30720.0,30664.0,52.0,49.3,45.95,44.39
747,57.0,30721.0,30664.0,52.8,50.025,46.15,44.565
748,55.5,30717.5,30662.0,53.15,50.6,46.38,44.69
749,54.5,30715.5,30661.0,53.6,50.925,46.6,44.835
750,54.0,30717.0,30663.0,53.9,51.35,46.83,44.96
751,55.0,30718.0,30663.0,54.3,51.8,47.13,45.135
752,53.0,30718.0,30665.0,54.55,52.125,47.34,45.29
753,53.5,30716.5,30663.0,54.85,52.45,47.54,45.445
754,51.0,30716.0,30665.0,54.55,52.55,47.71,45.53
755,49.5,30711.5,30662.0,53.9,52.55,47.72,45.63
756,50.5,30712.5,30662.0,53.35,52.675,47.79,45.73
757,50.0,30712.0,30662.0,52.65,52.725,47.87,45.79
758,51.0,30713.0,30662.0,52.2,52.675,47.91,45.875
759,49.5,30711.5,30662.0,51.7,52.65,47.96,45.955
760,47.0,30709.0,30662.0,51.0,52.45,47.98,46.0
761,52.5,30713.5,30661.0,50.75,52.525,48.14,46.11
762,50.5,30714.5,30664.0,50.5,52.525,48.26,46.22
763,50.5,30717.5,30667.0,50.2,52.525,48.38,46.335
764,47.0,30714.0,30667.0,49.8,52.175,48.45,46.45
765,51.0,30719.0,30668.0,49.95,51.925,48.64,46.57
766,52.0,30721.0,30669.0,50.1,51.725,48.75,46.675
767,52.5,30723.5,30671.0,50.35,51.5,48.91,46.76
768,55.5,30727.5,30672.0,50.8,51.5,49.13,46.85
769,57.0,30729.0,30672.0,51.55,51.625,49.38,46.995
770,60.0,30737.0,30677.0,52.85,51.925,49.71,47.185
771,57.5,30736.5,30679.0,53.35,52.05,50.01,47.34
772,56.5,30735.5,30679.0,53.95,52.225,50.34,47.445
773,55.0,30732.0,30677.0,54.4,52.3,50.62,47.55
774,54.0,30735.0,30681.0,55.1,52.45,50.9,47.665
775,54.5,30734.5,30680.0,55.45,52.7,51.26,47.775
776,56.5,30738.5,30682.0,55.9,53.0,51.59,47.92
777,57.0,30739.0,30682.0,56.35,53.35,51.88,48.06
778,58.0,30739.0,30681.0,56.6,53.7,52.16,48.235
779,62.5,30741.5,30679.0,57.15,54.35,52.45,48.455
780,61.0,30739.0,30678.0,57.25,55.05,52.76,48.67
781,61.0,30739.0,30678.0,57.6,55.475,53.06,48.855
782,59.0,30734.0,30675.0,57.85,55.9,53.31,49.0
783,57.0,30736.0,30679.0,58.05,56.225,53.51,49.135
784,54.5,30732.5,30678.0,58.1,56.6,53.62,49.255
785,61.0,30736.0,30675.0,58.75,57.1,53.85,49.42
786,60.0,30736.0,30676.0,59.1,57.5,54.09,49.57
787,57.5,30735.5,30678.0,59.15,57.75,54.26,49.695
788,58.0,30736.0,30678.0,59.15,57.875,54.38,49.805
789,59.0,30737.0,30678.0,58.8,57.975,54.56,49.925
790,56.0,30735.0,30679.0,58.3,57.775,54.66,49.98
791,56.5,30735.5,30679.0,57.85,57.725,54.77,50.02
792,55.0,30734.0,30679.0,57.45,57.65,54.86,50.065
793,53.0,30735.0,30682.0,57.05,57.55,54.91,50.11
794,49.0,30731.0,30682.0,56.5,57.3,54.81,50.155
795,48.5,30731.5,30683.0,55.25,57.0,54.66,50.205
796,48.5,30731.5,30683.0,54.1,56.6,54.51,50.23
797,48.0,30731.0,30683.0,53.15,56.15,54.33,50.24
798,50.0,30731.0,30681.0,52.35,55.75,54.22,50.3
799,51.5,30732.5,30681.0,51.6,55.2,54.16,50.38
800,48.5,30732.5,30684.0,50.85,54.575,54.05,50.44
801,48.5,30732.5,30684.0,50.05,53.95,53.92,50.525
802,48.0,30732.0,30684.0,49.35,53.4,53.82,50.58
803,50.0,30733.0,30683.0,49.05,53.05,53.75,50.645
804,49.0,30732.0,30683.0,49.05,52.775,53.71,50.71
805,48.5,30734.5,30686.0,49.05,52.15,53.69,50.705
806,53.0,30739.0,30686.0,49.5,51.8,53.74,50.765
807,53.0,30743.0,30690.0,50.0,51.575,53.8,50.835
808,57.0,30751.0,30694.0,50.7,51.525,53.92,50.915
809,56.5,30754.5,30698.0,51.2,51.4,54.06,51.01
810,56.0,30755.0,30699.0,51.95,51.4,54.24,51.11
811,53.0,30754.0,30701.0,52.4,51.225,54.25,51.195
812,53.5,30750.5,30697.0,52.95,51.15,54.31,51.285
813,53.5,30749.5,30696.0,53.3,51.175,54.37,51.375
814,48.0,30748.0,30700.0,53.2,51.125,54.39,51.42
815,44.5,30746.5,30702.0,52.8,50.925,54.26,51.45
816,46.5,30748.5,30702.0,52.15,50.825,54.15,51.45
817,46.5,30752.5,30706.0,51.5,50.75,54.03,51.47
818,49.5,30755.5,30706.0,50.75,50.725,53.91,51.52
819,51.0,30762.0,30711.0,50.2,50.7,53.79,51.585
820,51.5,30757.5,30706.0,49.75,50.85,53.62,51.665
821,52.0,30760.0,30708.0,49.65,51.025,53.51,51.76
822,51.5,30754.5,30703.0,49.45,51.2,53.41,51.875
823,49.5,30752.5,30703.0,49.05,51.175,53.3,51.96
824,48.5,30754.5,30706.0,49.1,51.15,53.19,52.045
825,51.5,30755.5,30704.0,49.8,51.3,53.13,52.195
826,52.5,30749.5,30697.0,50.4,51.275,53.05,52.32
827,55.5,30752.5,30697.0,51.3,51.4,53.02,52.45
828,54.5,30753.5,30699.0,51.8,51.275,52.95,52.555
829,55.0,30753.0,30698.0,52.2,51.2,52.8,52.625
830,61.5,30759.5,30698.0,53.2,51.475,52.81,52.785
831,61.5,30760.5,30699.0,54.15,51.9,52.82,52.94
832,64.5,30767.5,30703.0,55.45,52.45,52.93,53.12
833,68.0,30771.0,30703.0,57.3,53.175,53.15,53.33
834,65.5,30766.5,30701.0,59.0,54.05,53.37,53.495
835,62.0,30762.0,30700.0,60.05,54.925,53.39,53.62
836,61.5,30757.5,30696.0,60.95,55.675,53.42,53.755
837,65.0,30761.0,30696.0,61.9,56.6,53.57,53.915
838,63.0,30759.0,30696.0,62.75,57.275,53.67,54.025
839,62.5,30760.5,30698.0,63.5,57.85,53.74,54.15
840,61.0,30757.0,30696.0,63.45,58.325,53.84,54.25
841,60.5,30756.5,30696.0,63.35,58.75,53.92,54.345
842,60.0,30756.0,30696.0,62.9,59.175,54.02,54.44
843,60.5,30756.5,30696.0,62.15,59.725,54.17,54.54
844,60.0,30758.0,30698.0,61.6,60.3,54.39,54.6
845,61.0,30756.0,30695.0,61.5,60.775,54.64,54.65
846,59.5,30755.5,30696.0,61.3,61.125,54.86,54.685
847,58.5,30754.5,30696.0,60.65,61.275,55.07,54.7
848,59.5,30754.5,30695.0,60.3,61.525,55.26,54.74
849,57.5,30753.5,30696.0,59.8,61.65,55.38,54.77
850,55.0,30751.0,30696.0,59.2,61.325,55.51,54.78
851,54.0,30750.0,30696.0,58.55,60.95,55.62,54.77
852,58.5,30753.5,30695.0,58.4,60.65,55.83,54.825
853,59.5,30755.5,30696.0,58.3,60.225,56.02,54.885
854,58.5,30757.5,30699.0,58.15,59.875,56.21,54.96
855,58.5,30755.5,30697.0,57.9,59.7,56.41,55.05
856,53.5,30753.5,30700.0,57.3,59.3,56.42,55.08
857,57.5,30754.5,30697.0,57.2,58.925,56.51,55.155
858,53.5,30753.5,30700.0,56.6,58.45,56.44,55.18
859,51.5,30751.5,30700.0,56.0,57.9,56.34,55.2
860,49.5,30750.5,30701.0,55.45,57.325,56.21,55.225
861,50.5,30750.5,30700.0,55.1,56.825,56.16,55.205
862,51.5,30755.5,30704.0,54.4,56.4,56.12,55.215
863,52.0,30756.0,30704.0,53.65,55.975,56.09,55.23
864,49.0,30753.0,30704.0,52.7,55.425,56.11,55.25
865,51.0,30757.0,30706.0,51.95,54.925,56.24,55.25
866,47.5,30756.5,30709.0,51.35,54.325,56.26,55.205
867,47.0,30756.0,30709.0,50.3,53.75,56.27,55.15
868,50.0,30755.0,30705.0,49.95,53.275,56.28,55.095
869,50.5,30754.5,30704.0,49.85,52.925,56.27,55.03
870,48.5,30754.5,30706.0,49.75,52.6,56.21,54.915
871,51.5,30757.5,30706.0,49.85,52.475,56.2,54.855
872,51.5,30755.5,30704.0,49.85,52.125,56.2,54.805
873,50.0,30756.0,30706.0,49.65,51.65,56.21,54.755
874,51.5,30757.5,30706.0,49.9,51.3,56.27,54.73
875,55.5,30760.5,30705.0,50.35,51.15,56.35,54.74
876,57.0,30762.0,30705.0,51.3,51.325,56.44,54.745
877,56.0,30760.0,30704.0,52.2,51.25,56.45,54.735
878,60.0,30766.0,30706.0,53.2,51.575,56.56,54.755
879,60.0,30764.0,30704.0,54.15,52.0,56.66,54.73
880,59.0,30765.0,30706.0,55.2,52.475,56.61,54.71
881,56.0,30761.0,30705.0,55.65,52.75,56.5,54.66
882,57.5,30762.5,30705.0,56.25,53.05,56.36,54.645
883,59.5,30765.5,30706.0,57.2,53.425,56.19,54.67
884,61.5,30767.5,30706.0,58.2,54.05,56.11,54.74
885,59.0,30765.0,30706.0,58.55,54.45,56.05,54.72
886,59.0,30765.0,30706.0,58.75,55.025,56.0,54.71
887,57.5,30763.5,30706.0,58.9,55.55,55.85,54.71
