tick,pb2_mid,nav
107500,30766.0,30710.0
107600,30771.5,30712.0
107700,30767.0,30710.0
107800,30766.5,30710.0
107900,30762.0,30706.0
108000,30764.5,30708.0
108100,30767.0,30713.0
108200,30771.0,30714.0
108300,30771.0,30714.0
108400,30766.5,30712.0
108500,30766.5,30712.0
108600,30766.5,30712.0
108700,30767.0,30710.0
108800,30763.0,30710.0
108900,30764.5,30711.0
109000,30768.0,30711.0
109100,30769.5,30711.0
109200,30770.5,30712.0
109300,30765.0,30709.0
109400,30762.0,30709.0
109500,30762.5,30709.0
109600,30763.5,30709.0
109700,30762.5,30710.0
109800,30764.0,30710.0
109900,30769.0,30712.0
110000,30770.0,30714.0
110100,30773.5,30712.0
110200,30773.0,30712.0
110300,30771.5,30711.0
110400,30776.0,30712.0
110500,30769.5,30707.0
110600,30769.0,30704.0
110700,30769.5,30706.0
110800,30769.5,30708.0
110900,30768.0,30708.0
111000,30771.5,30710.0
111100,30772.5,30709.0
111200,30776.5,30710.0
111300,30773.0,30706.0
111400,30770.0,30705.0
111500,30768.5,30706.0
111600,30766.0,30706.0
111700,30763.5,30703.0
111800,30766.0,30705.0
111900,30765.5,30706.0
112000,30765.5,30706.0
112100,30771.5,30710.0
112200,30775.5,30712.0
112300,30779.5,30716.0
112400,30774.5,30716.0
112500,30776.5,30719.0
112600,30775.0,30718.0
112700,30777.5,30717.0
112800,30778.5,30718.0
112900,30782.0,30721.0
113000,30780.0,30719.0
113100,30780.0,30719.0
113200,30781.0,30718.0
113300,30779.0,30718.0
113400,30779.0,30720.0
113500,30785.0,30726.0
113600,30787.5,30726.0
113700,30786.5,30724.0
113800,30788.5,30725.0
113900,30790.5,30727.0
114000,30796.0,30727.0
114100,30792.0,30726.0
114200,30792.5,30726.0
114300,30796.5,30727.0
114400,30791.5,30729.0
114500,30787.0,30728.0
114600,30783.5,30728.0
114700,30786.5,30730.0
114800,30790.5,30732.0
114900,30789.5,30730.0
115000,30790.0,30732.0
115100,30789.0,30730.0
115200,30790.0,30730.0
115300,30791.0,30727.0
115400,30793.0,30729.0
115500,30789.5,30728.0
115600,30791.5,30728.0
115700,30790.0,30728.0
115800,30788.5,30728.0
115900,30789.5,30728.0
116000,30794.0,30732.0
116100,30797.5,30731.0
116200,30800.5,30733.0
116300,30807.5,30736.0
116400,30812.0,30738.0
116500,30808.0,30740.0
116600,30802.5,30735.0
116700,30798.5,30737.0
116800,30801.0,30735.0
116900,30797.5,30734.0
117000,30794.5,30734.0
117100,30797.5,30734.0
117200,30796.0,30734.0
117300,30793.5,30734.0
117400,30788.0,30733.0
117500,30788.0,30735.0
117600,30790.5,30737.0
117700,30792.0,30734.0
117800,30791.5,30734.0
117900,30792.0,30735.0
118000,30790.0,30734.0
118100,30790.5,30736.0
118200,30791.0,30736.0
118300,30789.0,30734.0
118400,30790.5,30733.0
118500,30788.0,30734.0
118600,30786.5,30735.0
118700,30787.5,30734.0
118800,30787.5,30733.0
118900,30790.0,30738.0
119000,30794.5,30738.0
119100,30795.0,30738.0
119200,30792.5,30738.0
119300,30788.5,30737.0
119400,30783.0,30735.0
119500,30781.5,30736.0
119600,30783.0,30737.0
119700,30781.5,30735.0
119800,30783.0,30737.0
119900,30784.5,30738.0
120000,30785.5,30739.0
120100,30783.5,30740.0
120200,30784.5,30738.0
120300,30781.5,30735.0
120400,30781.5,30736.0
120500,30780.5,30733.0
120600,30780.0,30735.0
120700,30783.5,30737.0
120800,30785.0,30738.0
120900,30786.0,30738.0
121000,30784.5,30739.0
121100,30782.5,30741.0
121200,30783.0,30742.0
121300,30782.5,30746.0
121400,30782.0,30742.0
121500,30779.0,30741.0
121600,30773.5,30739.0
121700,30775.5,30743.0
121800,30776.0,30742.0
121900,30777.0,30744.0
122000,30777.0,30742.0
122100,30778.0,30740.0
122200,30774.0,30742.0
122300,30772.0,30742.0
122400,30768.5,30740.0
122500,30771.5,30737.0
122600,30774.5,30740.0
122700,30773.0,30741.0
122800,30772.5,30743.0
122900,30770.5,30741.0
123000,30768.5,30738.0
123100,30767.0,30739.0
123200,30765.5,30739.0
123300,30766.0,30738.0
123400,30761.5,30735.0
123500,30767.5,30741.0
123600,30768.5,30739.0
123700,30765.5,30739.0
123800,30763.0,30738.0
123900,30763.5,30738.0
124000,30759.5,30737.0
124100,30761.5,30738.0
124200,30761.5,30738.0
124300,30759.0,30738.0
124400,30759.0,30742.0
124500,30760.5,30742.0
124600,30759.0,30742.0
124700,30757.5,30742.0
124800,30760.0,30742.0
124900,30760.5,30742.0
125000,30761.5,30745.0
125100,30757.0,30745.0
125200,30755.5,30744.0
125300,30755.0,30739.0
125400,30753.0,30739.0
125500,30751.0,30734.0
125600,30753.0,30734.0
125700,30755.0,30735.0
125800,30757.0,30734.0
125900,30756.0,30735.0
126000,30752.0,30728.0
126100,30752.5,30730.0
126200,30752.0,30731.0
126300,30754.0,30732.0
126400,30750.0,30731.0
126500,30749.0,30731.0
126600,30753.5,30729.0
126700,30755.5,30732.0
126800,30757.5,30732.0
126900,30756.5,30734.0
127000,30758.0,30731.0
127100,30757.0,30732.0
127200,30757.5,30735.0
127300,30762.5,30734.0
127400,30759.0,30734.0
127500,30761.5,30734.0
127600,30759.0,30731.0
127700,30759.0,30729.0
127800,30758.5,30730.0
127900,30758.0,30730.0
128000,30760.0,30731.0
128100,30762.0,30732.0
128200,30759.0,30728.0
128300,30762.0,30732.0
128400,30761.5,30729.0
128500,30760.0,30730.0
128600,30763.5,30732.0
128700,30762.0,30732.0
128800,30764.0,30731.0
128900,30765.0,30732.0
129000,30769.5,30732.0
129100,30770.0,30730.0
129200,30769.0,30728.0
129300,30768.0,30728.0
129400,30768.0,30728.0
129500,30764.0,30727.0
129600,30764.5,30724.0
129700,30769.5,30727.0
129800,30768.5,30727.0
129900,30767.5,30723.0
130000,30763.5,30724.0
130100,30761.5,30724.0
130200,30758.5,30724.0
130300,30760.0,30724.0
130400,30757.5,30722.0
130500,30752.5,30720.0
130600,30752.0,30717.0
130700,30754.5,30720.0
130800,30752.0,30718.0
130900,30751.5,30718.0
131000,30750.0,30716.0
131100,30754.5,30717.0
131200,30752.0,30716.0
131300,30758.5,30718.0
131400,30756.0,30717.0
131500,30756.0,30717.0
131600,30755.0,30716.0
131700,30760.5,30718.0
131800,30759.5,30717.0
131900,30759.5,30715.0
132000,30761.5,30714.0
132100,30762.0,30713.0
132200,30764.5,30715.0
132300,30763.0,30716.0
132400,30760.5,30716.0
132500,30760.0,30715.0
132600,30759.5,30716.0
132700,30758.0,30714.0
132800,30755.0,30711.0
132900,30760.0,30715.0
133000,30762.0,30715.0
133100,30757.0,30714.0
133200,30759.5,30714.0
133300,30760.5,30714.0
133400,30757.5,30714.0
133500,30758.5,30713.0
133600,30758.5,30713.0
133700,30761.5,30713.0
133800,30760.5,30712.0
133900,30766.5,30716.0
134000,30763.0,30712.0
134100,30766.0,30712.0
134200,30768.0,30714.0
134300,30764.5,30711.0
134400,30764.5,30713.0
134500,30762.0,30712.0
134600,30762.0,30712.0
134700,30763.5,30711.0
134800,30761.5,30711.0
134900,30764.5,30711.0
135000,30760.5,30710.0
135100,30756.0,30710.0
135200,30755.5,30710.0
135300,30750.0,30706.0
135400,30751.0,30706.0
135500,30753.5,30708.0
135600,30752.0,30710.0
135700,30752.0,30712.0
135800,30749.5,30708.0
135900,30756.0,30712.0
136000,30754.0,30715.0
136100,30757.5,30715.0
136200,30753.0,30715.0
136300,30754.5,30714.0
136400,30753.0,30714.0
136500,30753.0,30714.0
136600,30753.0,30714.0
136700,30752.0,30713.0
136800,30751.5,30713.0
136900,30751.0,30714.0
137000,30748.0,30712.0
137100,30748.5,30713.0
137200,30745.0,30710.0
137300,30744.5,30712.0
137400,30743.0,30710.0
137500,30745.5,30708.0
137600,30748.5,30712.0
137700,30741.5,30710.0
137800,30741.0,30710.0
137900,30738.5,30709.0
138000,30735.5,30706.0
138100,30738.5,30708.0
138200,30736.5,30708.0
138300,30737.0,30708.0
138400,30740.5,30708.0
138500,30741.5,30708.0
138600,30742.5,30706.0
138700,30745.5,30706.0
138800,30743.0,30706.0
138900,30740.5,30706.0
139000,30737.5,30706.0
139100,30733.0,30706.0
139200,30735.5,30706.0
139300,30734.5,30708.0
139400,30737.5,30707.0
139500,30735.5,30708.0
139600,30738.5,30708.0
139700,30736.5,30708.0
139800,30737.5,30708.0
139900,30737.5,30709.0
140000,30739.5,30707.0
140100,30738.0,30707.0
140200,30736.5,30707.0
140300,30739.5,30709.0
140400,30738.5,30711.0
140500,30738.5,30710.0
140600,30738.0,30710.0
140700,30744.5,30710.0
140800,30740.0,30710.0
140900,30740.0,30710.0
141000,30740.0,30710.0
141100,30741.5,30708.0
141200,30742.0,30712.0
141300,30746.0,30715.0
141400,30744.0,30716.0
141500,30740.0,30716.0
141600,30738.0,30715.0
141700,30737.0,30715.0
141800,30734.5,30715.0
141900,30736.5,30715.0
142000,30730.0,30710.0
142100,30726.5,30710.0
142200,30727.0,30709.0
142300,30724.0,30707.0
142400,30723.5,30706.0
142500,30721.0,30707.0
142600,30721.0,30708.0
142700,30718.5,30704.0
142800,30719.5,30704.0
142900,30712.5,30699.0
143000,30708.0,30696.0
143100,30717.5,30698.0
143200,30719.0,30700.0
143300,30716.5,30699.0
143400,30715.5,30698.0
143500,30720.5,30702.0
143600,30725.0,30706.0
143700,30727.0,30707.0
143800,30730.5,30706.0
143900,30732.5,30710.0
144000,30734.0,30711.0
144100,30736.0,30710.0
144200,30736.5,30712.0
144300,30730.0,30707.0
144400,30726.5,30705.0
144500,30727.0,30706.0
144600,30728.5,30706.0
144700,30726.0,30702.0
144800,30729.5,30702.0
144900,30724.5,30697.0
145000,30722.0,30700.0
145100,30729.0,30700.0
145200,30730.5,30704.0
145300,30730.5,30702.0
145400,30731.0,30703.0
145500,30730.5,30700.0
145600,30732.5,30702.0
145700,30731.5,30701.0
145800,30733.0,30701.0
145900,30735.0,30700.0
146000,30734.0,30701.0
146100,30735.5,30702.0
146200,30732.5,30702.0
146300,30735.5,30700.0
146400,30730.5,30700.0
146500,30734.0,30700.0
146600,30734.0,30697.0
146700,30730.5,30696.0
146800,30725.0,30694.0
146900,30725.5,30695.0
147000,30719.5,30692.0
147100,30718.5,30692.0
147200,30715.5,30694.0
147300,30714.5,30694.0
147400,30717.5,30699.0
147500,30719.0,30701.0
147600,30716.0,30696.0
147700,30712.5,30696.0
147800,30712.0,30696.0
147900,30710.5,30694.0
148000,30709.0,30692.0
148100,30708.5,30692.0
148200,30712.5,30696.0
148300,30712.5,30696.0
148400,30711.0,30696.0
148500,30711.5,30695.0
148600,30712.5,30695.0
148700,30713.0,30695.0
148800,30715.0,30696.0
148900,30710.0,30694.0
149000,30709.0,30692.0
149100,30707.5,30690.0
149200,30711.5,30692.0
149300,30711.0,30692.0
149400,30710.5,30690.0
149500,30716.0,30690.0
149600,30721.0,30692.0
149700,30721.5,30694.0
149800,30723.0,30692.0
149900,30718.5,30692.0
150000,30717.0,30690.0
150100,30716.0,30690.0
150200,30697.5,30669.0
150300,30696.5,30664.0
150400,30697.0,30665.0
150500,30699.5,30666.0
150600,30696.5,30668.0
150700,30701.5,30671.0
150800,30706.0,30670.0
150900,30712.5,30671.0
151000,30714.0,30675.0
151100,30715.0,30674.0
151200,30717.0,30678.0
151300,30721.5,30682.0
151400,30724.0,30682.0
151500,30722.5,30680.0
151600,30725.0,30685.0
151700,30722.5,30680.0
151800,30721.5,30680.0
151900,30721.5,30680.0
152000,30726.0,30681.0
152100,30725.5,30686.0
152200,30726.5,30686.0
152300,30726.5,30685.0
152400,30724.5,30685.0
152500,30722.5,30682.0
152600,30722.0,30684.0
152700,30722.0,30683.0
152800,30722.0,30684.0
152900,30723.0,30684.0
153000,30727.0,30684.0
153100,30727.0,30684.0
153200,30731.5,30688.0
153300,30732.0,30689.0
153400,30732.0,30689.0
153500,30729.0,30685.0
153600,30725.5,30683.0
153700,30725.0,30681.0
153800,30729.0,30685.0
153900,30725.5,30686.0
154000,30727.0,30686.0
154100,30728.0,30691.0
154200,30727.5,30690.0
154300,30723.0,30686.0
154400,30723.5,30688.0
154500,30724.0,30686.0
154600,30726.5,30688.0
154700,30728.0,30688.0
154800,30732.5,30688.0
154900,30732.5,30689.0
155000,30730.0,30688.0
155100,30728.0,30686.0
155200,30725.0,30684.0
155300,30728.0,30684.0
155400,30727.0,30682.0
155500,30729.0,30683.0
155600,30731.5,30686.0
155700,30729.0,30683.0
155800,30728.5,30684.0
155900,30728.5,30682.0
156000,30729.5,30684.0
156100,30730.5,30684.0
156200,30727.0,30683.0
156300,30724.0,30680.0
156400,30727.5,30680.0
156500,30725.5,30682.0
156600,30728.5,30684.0
156700,30729.0,30683.0
156800,30729.5,30684.0
156900,30732.5,30685.0
157000,30736.0,30687.0
157100,30734.0,30686.0
157200,30735.0,30688.0
157300,30734.0,30688.0
157400,30735.0,30688.0
157500,30736.0,30684.0
157600,30736.5,30688.0
157700,30735.0,30686.0
157800,30734.0,30684.0
157900,30737.5,30684.0
158000,30732.5,30680.0
158100,30731.5,30679.0
158200,30732.5,30681.0
158300,30732.5,30682.0
158400,30734.0,30682.0
158500,30732.5,30682.0
158600,30730.0,30682.0
158700,30733.0,30684.0
158800,30735.0,30689.0
158900,30731.5,30689.0
159000,30732.0,30690.0
159100,30731.5,30693.0
159200,30729.0,30692.0
159300,30731.0,30693.0
159400,30735.0,30698.0
159500,30736.5,30696.0
159600,30737.5,30694.0
159700,30738.0,30695.0
159800,30736.5,30695.0
159900,30733.5,30694.0
160000,30736.5,30699.0
160100,30731.5,30698.0
160200,30730.5,30698.0
160300,30727.0,30695.0
160400,30724.0,30695.0
160500,30720.5,30695.0
160600,30722.0,30696.0
160700,30727.0,30702.0
160800,30729.5,30704.0
160900,30728.5,30703.0
161000,30727.0,30702.0
161100,30728.0,30702.0
161200,30731.5,30702.0
161300,30733.0,30703.0
161400,30732.0,30702.0
161500,30733.0,30702.0
161600,30730.0,30702.0
161700,30728.5,30702.0
161800,30728.5,30703.0
161900,30730.5,30702.0
162000,30731.0,30701.0
162100,30731.0,30700.0
162200,30729.5,30696.0
162300,30722.5,30691.0
162400,30720.5,30694.0
162500,30722.5,30695.0
162600,30723.5,30694.0
162700,30722.5,30692.0
162800,30723.5,30695.0
162900,30726.0,30698.0
163000,30727.5,30698.0
163100,30721.5,30693.0
163200,30725.0,30695.0
163300,30727.5,30696.0
163400,30728.0,30697.0
163500,30727.5,30697.0
163600,30723.5,30695.0
163700,30726.5,30697.0
163800,30728.5,30696.0
163900,30731.5,30700.0
164000,30734.0,30698.0
164100,30734.5,30698.0
164200,30738.5,30702.0
164300,30742.5,30702.0
164400,30742.5,30702.0
164500,30739.5,30702.0
164600,30741.5,30702.0
164700,30737.5,30700.0
164800,30740.5,30700.0
164900,30745.5,30700.0
165000,30743.5,30700.0
165100,30743.0,30701.0
165200,30742.0,30700.0
165300,30740.5,30699.0
165400,30742.0,30700.0
165500,30741.5,30700.0
165600,30741.5,30700.0
165700,30743.5,30700.0
165800,30741.5,30700.0
165900,30742.0,30699.0
166000,30742.5,30700.0
166100,30745.0,30701.0
166200,30745.0,30700.0
166300,30746.0,30700.0
166400,30744.5,30700.0
166500,30745.5,30700.0
166600,30743.5,30700.0
166700,30743.5,30700.0
166800,30744.5,30698.0
166900,30740.5,30696.0
167000,30738.0,30696.0
167100,30740.5,30696.0
167200,30742.5,30696.0
167300,30739.0,30694.0
167400,30735.5,30692.0
167500,30737.0,30693.0
167600,30737.0,30689.0
167700,30731.5,30689.0
167800,30729.0,30685.0
167900,30732.0,30686.0
168000,30730.0,30686.0
168100,30728.5,30686.0
168200,30725.5,30686.0
168300,30723.5,30682.0
168400,30724.0,30682.0
168500,30726.0,30683.0
168600,30723.5,30682.0
168700,30725.0,30682.0
168800,30724.0,30681.0
168900,30727.0,30680.0
169000,30729.5,30682.0
169100,30726.5,30680.0
169200,30726.0,30685.0
169300,30727.0,30685.0
169400,30721.0,30683.0
169500,30718.5,30683.0
169600,30715.0,30684.0
169700,30717.5,30685.0
169800,30720.5,30686.0
169900,30717.0,30684.0
170000,30719.5,30688.0
170100,30720.5,30686.0
170200,30719.0,30684.0
170300,30718.0,30684.0
170400,30718.0,30686.0
170500,30716.5,30687.0
170600,30714.0,30683.0
170700,30713.5,30684.0
170800,30714.5,30684.0
170900,30712.5,30684.0
171000,30708.0,30676.0
171100,30709.0,30681.0
171200,30709.0,30680.0
171300,30706.0,30676.0
171400,30707.5,30678.0
171500,30706.5,30677.0
171600,30706.5,30676.0
171700,30704.5,30676.0
171800,30698.0,30670.0
171900,30700.0,30672.0
172000,30702.5,30672.0
172100,30705.0,30672.0
172200,30704.5,30676.0
172300,30706.5,30674.0
172400,30702.5,30672.0
172500,30697.0,30672.0
172600,30697.0,30672.0
172700,30693.5,30672.0
172800,30697.5,30676.0
172900,30703.5,30679.0
173000,30704.5,30680.0
173100,30705.5,30677.0
173200,30706.0,30677.0
173300,30708.0,30680.0
173400,30707.5,30679.0
173500,30706.5,30678.0
173600,30705.5,30678.0
173700,30707.0,30678.0
173800,30706.5,30678.0
173900,30707.0,30678.0
174000,30707.0,30679.0
174100,30707.5,30680.0
174200,30708.0,30679.0
174300,30710.0,30679.0
174400,30708.5,30680.0
174500,30710.0,30680.0
174600,30707.5,30679.0
174700,30705.5,30679.0
174800,30711.0,30685.0
174900,30709.0,30683.0
175000,30708.0,30682.0
175100,30710.5,30680.0
175200,30711.0,30680.0
175300,30712.0,30678.0
175400,30714.0,30680.0
175500,30712.0,30679.0
175600,30712.0,30679.0
175700,30714.5,30679.0
175800,30712.5,30679.0
175900,30715.5,30679.0
176000,30715.5,30680.0
176100,30713.5,30678.0
176200,30717.5,30682.0
176300,30717.5,30682.0
176400,30715.0,30682.0
176500,30715.5,30680.0
176600,30715.0,30678.0
176700,30718.0,30678.0
176800,30718.5,30681.0
176900,30716.0,30677.0
177000,30715.5,30677.0
177100,30716.0,30676.0
177200,30715.0,30676.0
177300,30719.0,30680.0
177400,30722.0,30680.0
177500,30721.5,30680.0
177600,30726.5,30684.0
177700,30724.5,30682.0
177800,30725.0,30680.0
177900,30724.0,30682.0
178000,30728.5,30684.0
178100,30727.5,30684.0
178200,30729.0,30686.0
178300,30733.5,30687.0
178400,30728.5,30687.0
178500,30728.5,30690.0
178600,30734.0,30690.0
178700,30732.0,30690.0
178800,30732.0,30690.0
178900,30733.0,30691.0
179000,30734.5,30690.0
179100,30738.0,30689.0
179200,30739.0,30690.0
179300,30735.0,30687.0
179400,30737.0,30687.0
179500,30740.0,30689.0
179600,30736.5,30687.0
179700,30739.0,30689.0
179800,30737.5,30686.0
179900,30742.0,30687.0
180000,30741.5,30686.0
180100,30738.0,30682.0
180200,30736.5,30682.0
180300,30732.5,30680.0
180400,30729.5,30677.0
180500,30731.0,30680.0
180600,30730.0,30680.0
180700,30733.0,30681.0
180800,30735.0,30681.0
180900,30733.5,30679.0
181000,30730.5,30675.0
181100,30728.5,30676.0
181200,30725.0,30672.0
181300,30721.5,30671.0
181400,30719.5,30667.0
181500,30720.0,30667.0
181600,30719.5,30670.0
181700,30724.0,30668.0
181800,30727.5,30668.0
181900,30726.0,30666.0
182000,30725.5,30669.0
182100,30727.0,30666.0
182200,30724.0,30666.0
182300,30725.5,30667.0
182400,30722.5,30667.0
182500,30725.5,30671.0
182600,30724.5,30671.0
182700,30721.0,30671.0
182800,30720.0,30671.0
182900,30722.0,30671.0
183000,30723.5,30669.0
183100,30724.5,30668.0
183200,30725.5,30668.0
183300,30725.0,30672.0
183400,30724.0,30672.0
183500,30735.5,30683.0
183600,30743.0,30692.0
183700,30748.5,30695.0
183800,30744.5,30692.0
183900,30740.5,30688.0
184000,30744.5,30690.0
184100,30740.0,30690.0
184200,30737.0,30688.0
184300,30734.5,30689.0
184400,30734.5,30689.0
184500,30736.5,30689.0
184600,30734.5,30689.0
184700,30731.0,30689.0
184800,30729.0,30688.0
184900,30728.0,30688.0
185000,30735.5,30690.0
185100,30733.5,30691.0
185200,30734.5,30694.0
185300,30735.0,30692.0
185400,30737.0,30692.0
185500,30737.0,30692.0
185600,30737.0,30694.0
185700,30739.5,30694.0
185800,30741.0,30693.0
185900,30741.0,30694.0
186000,30740.0,30695.0
186100,30741.5,30696.0
186200,30739.0,30695.0
186300,30737.0,30695.0
186400,30742.0,30696.0
186500,30742.0,30696.0
186600,30741.5,30696.0
186700,30738.5,30696.0
186800,30739.0,30696.0
186900,30741.5,30695.0
187000,30742.5,30698.0
187100,30744.0,30700.0
187200,30745.5,30700.0
187300,30745.5,30699.0
187400,30742.5,30700.0
187500,30742.0,30698.0
187600,30741.5,30698.0
187700,30739.5,30696.0
187800,30741.5,30696.0
187900,30739.0,30696.0
188000,30738.5,30696.0
188100,30736.0,30694.0
188200,30737.5,30693.0
188300,30736.5,30694.0
188400,30733.5,30695.0
188500,30734.5,30693.0
188600,30732.0,30691.0
188700,30731.0,30691.0
188800,30730.5,30690.0
188900,30733.5,30690.0
189000,30729.5,30687.0
189100,30730.0,30688.0
189200,30726.5,30688.0
189300,30727.5,30686.0
189400,30726.5,30686.0
189500,30727.5,30690.0
189600,30727.0,30690.0
189700,30731.0,30690.0
189800,30731.5,30686.0
189900,30730.0,30689.0
190000,30734.0,30690.0
190100,30733.5,30689.0
190200,30732.5,30690.0
190300,30729.5,30691.0
190400,30728.0,30691.0
190500,30730.5,30691.0
190600,30732.5,30691.0
190700,30731.5,30691.0
190800,30732.0,30691.0
190900,30731.0,30692.0
191000,30726.0,30689.0
191100,30731.5,30691.0
191200,30730.0,30692.0
191300,30732.0,30694.0
191400,30735.5,30694.0
191500,30737.0,30694.0
191600,30737.5,30693.0
191700,30740.5,30692.0
191800,30744.5,30694.0
191900,30743.0,30694.0
192000,30744.5,30693.0
