tick,spread
199900,69.5
200000,75.5
200100,77.0
200200,78.0
200300,76.5
200400,75.5
200500,73.5
200600,74.0
200700,75.0
200800,74.5
200900,81.0
201000,78.5
201100,81.5
201200,79.5
201300,82.0
201400,82.0
201500,82.5
201600,82.5
201700,84.5
201800,84.5
201900,85.0
202000,83.5
202100,86.0
202200,87.0
202300,86.0
202400,91.0
202500,85.5
202600,87.0
202700,86.0
202800,85.5
202900,85.5
203000,81.0
203100,86.0
203200,83.5
203300,81.5
203400,82.0
203500,84.5
203600,85.0
203700,84.5
203800,85.5
203900,83.5
204000,83.5
204100,86.5
204200,82.5
204300,87.5
204400,84.5
204500,86.0
204600,88.0
204700,85.5
204800,82.5
204900,83.0
205000,83.5
205100,80.0
205200,78.0
205300,79.0
205400,80.5
205500,83.0
205600,85.0
205700,88.0
205800,85.0
205900,85.0
206000,84.0
206100,83.5
206200,83.5
206300,83.5
206400,86.0
206500,82.5
206600,80.0
206700,76.5
206800,79.0
206900,83.0
207000,84.0
207100,81.5
207200,83.0
207300,80.5
207400,80.5
207500,81.5
207600,84.5
207700,84.5
207800,87.0
207900,85.5
208000,86.5
208100,85.5
208200,86.5
208300,88.5
208400,86.0
208500,85.0
208600,86.0
208700,82.5
208800,83.0
208900,83.5
209000,79.0
209100,78.0
209200,74.0
209300,77.5
209400,80.0
209500,79.5
209600,81.5
209700,85.0
209800,85.0
209900,83.5
210000,78.5
210100,83.0
210200,81.0
210300,84.5
210400,82.0
210500,84.0
210600,84.0
210700,81.5
210800,83.5
210900,81.5
211000,83.5
211100,82.5
211200,81.0
211300,82.5
211400,78.5
211500,82.0
211600,82.5
211700,83.5
211800,79.5
211900,85.5
212000,89.0
212100,85.0
212200,86.5
212300,89.5
212400,90.0
212500,90.0
212600,87.0
212700,88.5
212800,88.0
212900,88.5
213000,86.0
213100,85.5
213200,83.5
213300,82.0
213400,79.5
213500,81.0
213600,80.0
213700,79.5
213800,81.5
213900,79.0
214000,74.5
214100,72.0
214200,74.5
214300,74.0
214400,71.5
214500,76.5
214600,77.0
214700,74.5
214800,75.5
214900,75.0
215000,72.0
215100,71.5
215200,74.5
215300,73.0
215400,74.5
215500,79.0
215600,79.5
215700,79.5
215800,78.5
215900,78.5
216000,77.0
216100,73.5
216200,75.0
216300,77.0
216400,77.0
216500,72.5
216600,67.0
216700,66.5
216800,70.5
216900,68.5
217000,69.5
217100,67.0
217200,72.5
217300,72.0
217400,70.5
217500,72.0
217600,71.5
217700,70.0
217800,73.0
217900,70.0
218000,71.0
218100,70.0
218200,66.5
218300,65.0
218400,66.5
218500,65.5
218600,67.0
218700,69.0
218800,65.5
218900,66.0
219000,67.0
219100,66.5
219200,67.5
219300,66.0
219400,67.5
219500,64.0
219600,64.0
219700,64.5
219800,66.5
219900,64.5
220000,65.0
220100,61.5
220200,64.0
220300,65.0
220400,63.0
220500,58.0
220600,58.0
220700,60.0
220800,56.5
220900,58.0
221000,58.0
221100,62.0
221200,60.5
221300,65.0
221400,60.5
221500,58.5
221600,61.0
221700,61.0
221800,62.0
221900,63.0
222000,67.5
222100,65.0
222200,65.5
222300,63.0
222400,64.0
222500,63.0
222600,64.0
222700,63.5
222800,62.0
222900,65.0
223000,63.5
223100,63.5
223200,62.0
223300,59.5
223400,59.5
223500,56.5
223600,56.5
223700,56.0
223800,54.5
223900,52.5
224000,50.0
224100,51.0
224200,54.0
224300,50.5
224400,51.5
224500,53.5
224600,50.5
224700,53.0
224800,50.5
224900,49.0
225000,48.5
225100,50.0
225200,51.5
225300,51.5
225400,49.5
225500,54.0
225600,51.0
225700,49.5
225800,51.5
225900,50.5
226000,51.0
226100,52.5
226200,55.0
226300,51.5
226400,52.5
226500,57.5
226600,54.5
226700,56.0
226800,55.5
226900,53.0
227000,54.0
227100,54.5
227200,57.0
227300,58.5
227400,58.0
227500,59.5
227600,59.0
227700,55.0
227800,55.5
227900,57.5
228000,55.0
228100,60.0
228200,58.0
228300,58.0
228400,62.5
228500,65.0
228600,61.0
228700,63.5
228800,67.0
228900,61.5
229000,64.0
229100,67.0
229200,70.0
229300,68.0
229400,67.5
229500,65.0
229600,62.0
229700,63.5
229800,62.5
229900,63.5
230000,65.0
230100,64.0
230200,64.5
230300,68.0
230400,71.5
230500,68.0
230600,71.0
230700,67.5
230800,67.5
230900,70.5
231000,67.0
231100,68.5
231200,66.0
231300,66.5
231400,66.5
231500,63.5
231600,66.5
231700,68.5
231800,67.5
231900,69.0
232000,67.5
232100,65.5
232200,69.5
232300,68.5
232400,71.0
232500,70.5
232600,73.5
232700,73.0
232800,74.5
232900,75.5
233000,76.5
233100,77.0
233200,76.5
233300,76.0
233400,76.0
233500,75.0
233600,78.5
233700,79.5
233800,77.0
233900,75.0
234000,75.5
234100,76.0
234200,71.5
234300,73.5
234400,72.5
234500,69.5
234600,71.0
234700,70.5
234800,67.5
234900,70.0
235000,66.0
235100,64.0
235200,68.0
235300,66.5
235400,68.0
235500,69.0
235600,71.0
235700,69.5
235800,69.5
235900,68.0
236000,67.5
236100,68.5
236200,69.5
236300,69.5
236400,68.0
236500,67.5
236600,65.5
236700,67.5
236800,71.5
236900,74.0
237000,75.0
237100,70.0
237200,74.0
237300,75.0
237400,75.0
237500,72.0
237600,74.5
237700,71.5
237800,70.5
237900,71.5
238000,73.0
238100,74.5
238200,68.0
238300,70.5
238400,69.5
238500,70.5
238600,72.0
238700,70.0
238800,67.5
238900,68.5
239000,68.5
239100,70.0
239200,67.0
239300,69.5
239400,69.5
239500,73.0
239600,72.0
239700,74.5
239800,77.5
239900,77.5
240000,78.5
240100,77.5
240200,76.5
240300,75.0
240400,74.0
240500,76.5
240600,77.5
240700,77.5
240800,75.0
240900,75.5
241000,75.5
241100,75.5
241200,76.0
241300,76.0
241400,74.0
241500,71.5
241600,68.5
241700,68.5
241800,70.5
241900,69.5
242000,70.0
242100,66.5
242200,70.5
242300,69.0
242400,66.0
242500,65.5
242600,67.5
242700,63.5
242800,66.5
242900,64.0
243000,62.5
243100,62.5
243200,62.5
243300,61.5
243400,63.0
243500,62.0
243600,61.5
243700,61.5
243800,62.0
243900,64.0
244000,66.5
244100,71.0
244200,71.0
244300,68.0
244400,68.0
244500,70.0
244600,67.0
244700,66.0
244800,67.5
244900,68.5
245000,69.5
245100,68.5
245200,70.5
245300,72.0
245400,75.5
245500,75.0
245600,74.5
245700,76.5
245800,77.0
245900,77.0
246000,79.0
246100,79.5
246200,77.5
246300,78.5
246400,79.0
246500,79.5
246600,80.5
246700,78.5
246800,79.0
246900,79.5
247000,75.5
247100,78.0
247200,78.0
247300,77.0
247400,72.5
247500,73.5
247600,73.0
247700,76.0
247800,77.0
247900,78.5
248000,77.5
248100,75.0
248200,75.0
248300,77.0
248400,74.5
248500,73.5
248600,74.5
248700,71.5
248800,70.5
248900,71.0
249000,71.5
249100,70.5
249200,71.5
249300,75.0
249400,70.0
249500,70.5
249600,68.5
249700,68.5
249800,66.0
249900,65.5
250000,62.5
250100,60.5
250200,62.5
250300,62.5
250400,63.5
250500,62.5
250600,63.0
250700,65.5
250800,68.0
250900,70.5
251000,68.5
251100,65.5
251200,71.5
251300,69.5
251400,68.5
251500,68.0
251600,72.0
251700,71.0
251800,67.0
251900,64.0
252000,64.5
252100,65.5
252200,62.0
252300,68.0
252400,65.5
252500,65.5
252600,64.5
252700,60.5
252800,57.0
252900,57.5
253000,57.5
253100,56.0
253200,54.5
253300,53.5
253400,55.5
253500,55.0
253600,57.0
253700,55.0
253800,51.0
253900,48.5
254000,49.5
254100,51.5
254200,52.0
254300,45.5
254400,44.5
254500,42.0
254600,40.0
254700,39.0
254800,41.5
254900,45.0
255000,46.5
255100,46.5
255200,47.5
255300,44.5
255400,45.0
255500,45.5
255600,47.5
255700,48.0
255800,49.0
255900,47.5
256000,45.5
256100,49.5
256200,49.5
256300,49.0
256400,45.5
256500,45.5
256600,44.0
256700,46.5
256800,50.5
256900,50.0
257000,50.0
257100,50.5
257200,50.0
257300,48.0
257400,50.5
257500,50.0
257600,49.0
257700,48.0
257800,43.5
257900,46.5
258000,46.0
258100,47.0
258200,45.0
258300,47.0
258400,47.5
258500,50.0
258600,46.0
258700,46.5
258800,50.5
258900,50.5
259000,48.0
259100,50.5
259200,48.5
259300,46.5
259400,47.5
259500,47.0
259600,48.5
259700,50.5
259800,51.0
259900,50.5
260000,51.5
260100,51.0
260200,49.0
260300,48.0
260400,50.0
260500,48.0
260600,46.0
260700,46.5
260800,48.0
260900,44.5
261000,44.0
261100,42.0
261200,42.0
261300,41.5
261400,41.0
261500,42.5
261600,45.5
261700,44.5
261800,41.5
261900,38.0
262000,37.5
262100,38.5
262200,37.0
262300,42.0
262400,41.0
262500,41.0
262600,45.5
262700,41.0
262800,47.0
262900,46.5
263000,51.5
263100,52.0
263200,53.0
263300,48.5
263400,48.0
263500,48.0
263600,46.0
263700,46.5
263800,44.5
263900,46.5
264000,50.5
264100,46.5
264200,45.0
264300,42.5
264400,43.0
264500,39.0
264600,46.5
264700,47.0
264800,44.0
264900,44.0
265000,42.0
265100,42.0
265200,44.5
265300,40.0
265400,46.0
265500,45.5
265600,48.0
265700,48.0
265800,51.0
265900,51.0
266000,56.0
266100,52.5
266200,53.0
266300,54.0
266400,55.5
266500,57.0
266600,53.5
266700,54.5
266800,52.5
266900,53.5
267000,52.5
267100,50.0
267200,49.5
267300,49.0
267400,48.0
267500,49.5
267600,51.0
267700,49.0
267800,45.5
267900,47.5
268000,45.5
268100,43.0
268200,41.5
268300,39.0
268400,39.5
268500,35.5
268600,33.0
268700,34.5
268800,34.5
268900,34.0
269000,31.5
269100,34.0
269200,32.0
269300,32.5
269400,36.5
269500,36.0
269600,31.0
269700,30.5
269800,27.5
269900,25.0
270000,25.5
270100,24.0
270200,25.5
270300,25.0
270400,28.0
270500,27.0
270600,25.0
270700,25.5
270800,27.5
270900,26.5
271000,27.5
271100,25.0
271200,25.0
271300,26.5
271400,25.5
271500,28.5
271600,29.0
271700,30.5
271800,26.5
271900,29.5
272000,27.0
272100,29.0
272200,30.5
272300,33.5
272400,33.0
272500,32.0
272600,32.0
272700,28.0
272800,24.0
272900,24.5
273000,23.0
273100,25.0
273200,20.5
273300,16.5
273400,20.5
273500,24.5
273600,25.0
273700,30.0
273800,31.0
273900,32.0
274000,34.5
274100,36.5
274200,35.0
274300,34.5
274400,36.5
274500,37.0
274600,37.5
274700,38.0
274800,35.0
274900,33.5
275000,35.5
275100,36.0
275200,40.5
275300,37.0
275400,38.0
275500,37.5
275600,39.5
275700,35.0
275800,36.5
275900,36.0
276000,39.5
276100,37.0
276200,39.0
276300,37.5
276400,38.5
276500,37.5
276600,37.5
276700,39.0
276800,33.5
276900,31.0
277000,27.5
277100,28.0
277200,30.5
277300,29.5
277400,31.5
277500,31.0
277600,33.0
277700,33.5
277800,36.0
277900,37.5
278000,41.0
278100,37.0
278200,37.0
278300,34.5
278400,34.0
278500,36.0
278600,34.0
278700,32.0
278800,32.5
278900,34.5
279000,38.0
279100,35.5
279200,36.5
279300,38.0
279400,37.0
279500,38.5
279600,37.5
279700,40.5
279800,38.5
279900,40.5
280000,39.5
280100,37.0
280200,35.0
280300,32.0
280400,29.0
280500,32.0
280600,32.5
280700,33.0
280800,35.5
280900,33.0
281000,36.5
281100,36.5
281200,34.5
281300,37.0
281400,37.5
281500,39.5
281600,41.0
281700,41.0
281800,40.5
281900,41.5
282000,43.5
282100,41.5
282200,40.5
282300,35.5
282400,34.0
282500,37.0
282600,37.0
282700,43.0
282800,41.0
282900,41.5
283000,41.0
283100,41.5
283200,44.0
283300,41.5
283400,39.5
283500,40.0
283600,35.0
283700,32.5
283800,36.0
283900,34.5
284000,36.0
284100,35.0
284200,37.5
284300,34.0
284400,33.5
284500,34.0
284600,34.5
284700,31.5
284800,27.5
284900,29.5
285000,29.5
285100,29.0
285200,30.0
285300,30.5
285400,30.5
285500,33.5
285600,32.5
285700,36.0
285800,36.5
285900,37.5
286000,36.5
286100,34.5
286200,35.5
286300,37.5
286400,35.0
286500,37.5
286600,38.0
286700,36.5
286800,36.0
286900,36.0
287000,35.5
287100,31.0
287200,34.5
287300,32.0
287400,35.0
287500,33.5
287600,34.0
287700,25.5
287800,29.5
287900,32.0
288000,31.0
288100,27.0
288200,23.5
288300,23.0
288400,22.5
288500,27.5
288600,22.5
288700,24.0
288800,22.5
288900,20.0
289000,17.5
289100,18.5
289200,17.0
289300,16.0
289400,16.0
289500,21.0
289600,18.5
289700,20.5
289800,18.0
289900,23.0
290000,26.5
290100,25.5
290200,25.0
290300,26.5
290400,27.5
290500,27.0
290600,24.5
290700,25.5
290800,23.5
290900,24.0
291000,24.0
291100,23.5
291200,25.5
291300,27.5
291400,29.5
291500,34.0
291600,33.0
291700,36.5
291800,36.0
291900,35.0
292000,38.5
292100,36.0
292200,34.0
292300,34.0
292400,36.0
292500,40.5
292600,42.5
292700,38.5
292800,42.5
292900,38.5
293000,41.0
293100,42.0
293200,44.0
293300,47.5
293400,43.5
293500,45.5
293600,42.5
293700,45.0
293800,48.0
293900,50.5
294000,48.5
294100,46.0
294200,43.5
294300,41.0
294400,41.5
294500,38.0
294600,40.0
294700,42.0
294800,43.5
294900,42.5
295000,41.0
295100,43.5
295200,39.0
295300,38.5
295400,38.0
295500,37.5
295600,39.5
295700,38.5
295800,37.0
295900,40.5
296000,36.5
296100,35.5
296200,40.5
296300,39.0
296400,39.5
296500,43.5
296600,42.5
296700,41.0
296800,43.0
296900,38.5
297000,39.5
297100,35.0
297200,37.5
297300,32.5
297400,30.5
297500,32.5
297600,33.5
297700,36.5
297800,34.0
297900,36.0
298000,36.5
298100,37.5
298200,39.0
298300,36.0
298400,39.5
298500,38.0
298600,35.5
298700,37.0
298800,36.0
298900,33.5
299000,32.5
299100,32.5
299200,31.0
299300,32.5
299400,29.5
299500,30.5
299600,30.5
299700,30.0
299800,32.0
299900,33.5
300000,32.0
300100,33.5
300200,32.0
300300,33.5
300400,34.5
300500,33.0
300600,31.0
300700,31.0
300800,31.5
300900,27.0
301000,31.0
301100,31.0
301200,29.0
301300,29.0
301400,30.0
301500,33.5
301600,31.0
301700,30.5
301800,30.5
301900,31.5
302000,27.5
302100,27.0
302200,30.0
302300,30.5
302400,31.5
302500,33.5
302600,32.5
302700,33.0
302800,34.5
302900,32.5
303000,32.5
303100,33.5
303200,34.5
303300,35.0
303400,37.0
303500,39.5
303600,33.0
303700,30.5
303800,31.5
303900,33.5
304000,33.5
304100,33.5
304200,32.5
304300,32.5
304400,31.5
304500,29.0
304600,30.5
304700,30.0
304800,30.0
304900,28.5
305000,31.5
305100,30.0
305200,33.0
305300,36.5
305400,38.0
305500,39.0
305600,38.5
305700,41.5
305800,40.0
305900,35.5
306000,38.5
306100,37.5
306200,39.5
306300,40.0
306400,39.0
306500,43.5
306600,43.0
306700,39.5
306800,39.0
306900,36.5
307000,36.5
307100,34.5
307200,31.5
307300,33.5
307400,32.5
307500,33.0
307600,30.5
307700,31.0
307800,28.5
307900,31.5
308000,35.0
308100,34.0
308200,35.5
308300,34.0
308400,34.0
308500,34.5
308600,36.5
308700,40.5
308800,38.5
308900,40.0
309000,41.5
309100,39.0
309200,42.5
309300,43.0
309400,46.5
309500,45.5
309600,48.5
309700,48.0
309800,44.5
309900,45.0
310000,43.5
310100,39.5
310200,41.0
310300,38.0
310400,33.5
310500,35.5
310600,33.0
310700,36.5
310800,39.0
310900,38.5
311000,36.5
311100,42.0
311200,44.5
311300,45.5
311400,46.5
311500,48.0
311600,51.0
311700,50.0
311800,51.0
311900,50.0
312000,46.5
312100,47.5
312200,48.5
312300,48.0
312400,49.5
312500,48.5
312600,46.5
312700,49.5
312800,51.0
312900,49.5
313000,52.5
313100,51.5
313200,53.5
313300,57.0
313400,56.5
313500,59.5
313600,59.0
313700,57.5
313800,58.5
313900,60.0
314000,62.0
314100,58.0
314200,56.0
314300,55.5
314400,57.0
314500,54.5
314600,53.5
314700,56.5
314800,56.5
314900,54.5
315000,53.5
315100,53.0
315200,51.0
315300,53.0
315400,55.5
315500,54.0
315600,51.0
315700,54.0
315800,54.5
315900,56.5
316000,59.5
316100,54.5
316200,57.0
316300,60.5
316400,57.0
316500,56.5
316600,55.5
316700,54.0
316800,51.5
316900,52.5
317000,52.0
317100,51.0
317200,50.0
317300,50.0
317400,51.5
317500,56.0
317600,55.5
317700,53.5
317800,52.5
317900,54.5
318000,55.0
318100,55.0
318200,55.0
318300,57.0
318400,56.5
318500,55.0
318600,54.0
318700,57.5
318800,56.0
318900,55.5
319000,55.5
319100,55.5
319200,54.5
319300,52.5
319400,51.5
319500,54.5
319600,55.0
319700,55.5
319800,53.5
319900,57.0
320000,58.0
320100,59.0
320200,58.0
320300,60.0
320400,61.0
320500,57.0
320600,60.5
320700,57.5
320800,61.5
320900,62.5
321000,64.5
321100,62.5
321200,64.5
321300,63.5
321400,64.5
321500,62.0
321600,62.0
321700,69.5
321800,68.0
321900,66.0
322000,65.0
322100,65.5
322200,66.0
322300,64.0
322400,63.0
322500,62.0
322600,63.5
322700,64.5
322800,68.0
322900,69.5
323000,71.0
323100,72.5
323200,71.5
323300,65.5
323400,72.5
323500,69.5
323600,73.0
323700,70.0
323800,74.5
323900,70.5
324000,74.0
324100,76.5
324200,75.5
324300,72.5
324400,70.5
324500,70.5
324600,68.0
324700,64.5
324800,70.5
324900,71.5
325000,72.0
325100,71.5
325200,70.0
325300,72.5
325400,68.0
325500,65.5
325600,62.5
325700,62.0
325800,60.0
325900,57.0
326000,57.5
326100,56.0
326200,55.5
326300,57.0
326400,59.0
326500,57.5
326600,60.5
326700,58.0
326800,54.0
326900,54.5
327000,56.0
327100,57.5
327200,59.5
327300,58.5
327400,55.5
327500,60.5
327600,61.0
327700,61.5
327800,61.5
327900,61.5
328000,61.5
328100,59.5
328200,56.5
328300,58.0
328400,59.0
328500,57.0
328600,55.5
328700,54.5
328800,52.0
328900,53.5
329000,48.5
329100,44.0
329200,49.0
329300,48.5
329400,48.5
329500,47.5
329600,47.0
329700,48.5
329800,47.5
329900,47.5
330000,51.0
330100,49.0
330200,50.5
330300,51.0
330400,51.0
330500,52.5
330600,57.5
330700,56.5
330800,55.0
330900,55.0
331000,55.5
331100,55.0
331200,55.5
331300,58.0
331400,56.5
331500,58.0
331600,60.5
331700,61.0
331800,63.0
331900,62.5
332000,65.0
332100,64.0
332200,65.0
332300,66.5
332400,64.5
332500,68.5
332600,69.5
332700,70.5
332800,71.0
332900,68.5
333000,70.5
333100,73.0
333200,71.5
333300,71.0
333400,76.5
333500,77.5
333600,75.5
333700,75.5
333800,77.5
333900,79.5
334000,77.5
334100,77.0
334200,76.5
334300,81.0
334400,80.5
334500,79.5
334600,83.5
334700,81.5
334800,81.5
334900,83.0
335000,77.5
335100,80.0
335200,77.5
335300,78.5
335400,79.0
335500,77.5
335600,75.0
335700,77.5
335800,77.0
335900,77.0
336000,77.5
336100,77.0
336200,75.0
336300,78.5
336400,79.5
336500,78.0
336600,79.0
336700,81.0
336800,78.0
336900,78.0
337000,76.0
337100,75.0
337200,75.5
337300,73.5
337400,72.0
337500,73.5
337600,73.0
337700,74.5
337800,74.0
337900,73.5
338000,72.0
338100,72.5
338200,70.5
338300,70.5
338400,74.0
338500,73.0
338600,71.0
338700,70.5
338800,68.0
338900,68.5
339000,65.5
339100,66.0
339200,67.0
339300,65.0
339400,66.0
339500,63.5
339600,63.5
339700,61.0
339800,61.5
339900,60.5
340000,60.5
340100,58.0
340200,62.5
340300,66.0
340400,68.0
340500,69.5
340600,68.0
340700,67.5
340800,66.5
340900,67.5
341000,68.5
341100,72.0
341200,74.0
341300,74.0
341400,76.0
341500,78.5
341600,78.5
341700,79.5
341800,82.0
341900,81.5
342000,85.5
342100,87.5
342200,84.5
342300,84.5
342400,86.0
342500,84.0
342600,87.5
342700,84.0
342800,85.5
342900,82.5
343000,82.5
343100,80.5
343200,78.5
343300,77.0
343400,79.0
343500,79.0
343600,77.5
343700,78.0
343800,79.0
343900,79.5
344000,77.5
344100,76.0
344200,80.5
344300,78.5
344400,78.0
344500,74.0
344600,77.5
344700,82.5
344800,82.0
344900,80.5
345000,80.0
345100,84.5
345200,85.0
345300,84.5
345400,86.5
345500,84.5
345600,85.5
345700,86.5
345800,85.5
345900,85.0
346000,84.5
346100,92.5
346200,91.5
346300,92.0
346400,90.0
346500,86.0
346600,85.0
346700,86.5
346800,91.5
346900,92.0
347000,92.0
347100,94.0
347200,95.0
347300,93.5
347400,93.0
347500,94.5
347600,94.5
347700,93.0
347800,93.5
347900,94.0
348000,97.0
348100,95.5
348200,94.5
348300,93.0
348400,94.0
348500,94.0
348600,95.0
348700,92.0
348800,93.0
348900,90.0
349000,93.0
349100,93.5
349200,94.0
349300,95.5
349400,97.5
349500,97.5
349600,96.5
349700,97.5
349800,97.5
349900,98.5
350000,97.5
350100,94.0
350200,93.5
350300,94.5
350400,97.0
350500,101.0
350600,100.5
350700,99.5
350800,103.0
350900,102.0
351000,101.0
351100,99.5
351200,99.5
351300,99.5
351400,101.0
351500,103.0
351600,102.0
351700,102.0
351800,99.5
351900,102.5
352000,101.0
352100,103.5
352200,105.0
352300,109.5
352400,108.0
352500,111.0
352600,110.0
352700,113.5
352800,113.5
352900,113.0
353000,115.5
353100,118.5
353200,116.0
353300,118.5
353400,115.5
353500,119.5
353600,120.0
353700,122.5
353800,126.5
353900,124.0
354000,123.0
354100,123.5
354200,124.0
354300,125.5
